0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.012084013508390815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.936878483598203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594819272486027,0.0,0.0,0.0,0.0,0.0,0.994197347878236,0.0,-3.587613788693415e-05,0.0,0.0,0.012384963752418906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.407018712908934e-05,0.0,0.0,0.0,-0.9936417463490274,-3.700802829330214e-05,0.0,0.0,0.0,0.0,0.0,-0.64791460982365,0.0,-0.011588765751131175,0.0,0.0121766564638106,0.0,0.0,0.0,0.0,4.064411944772016e-05,0.0,0.0,0.0,0.0,0.0,3.459612782783745e-05,3.7135755815078875e-05,-0.011978187980878355,0.0,0.0,0.0,-0.7380110159874398,0.0,0.027507205733632408,0.0,-0.6455568948863089,0.0,0.0,0.0,0.0,0.0,0.7403740321090029,-0.019180092891114844,-3.294383515704653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00719961065978413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.157436313237706e-05,0.0,0.6399266856926986,0.0,0.0,0.0,0.0,6.729087250563099e-05,0.0,0.012164601606472463,0.0,3.2910020311420834e-05,0.0,0.0,0.011740314811363553,-3.2801356082627136e-05,0.0,0.0,0.0,0.0,3.6849477109661694e-05,-0.6357412228073085,3.256961885062976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6245729040352138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9922959323896232,-3.69766523213395e-05,0.011766548416161903,0.0,0.0,0.0,0.006856784920527804,0.01209120206681018,-3.719409514794194e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.917839906774318e-05,0.0,1.988529509987932e-05,0.010489538870288917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932028882558326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646691160913321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-2.0872827927686755e-05,0.0,0.0,0.0,-1.4024899257677213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4782459058876506,0.0,0.0,0.0,0.0,0.0,0.0,-2.050845832267659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6063074985899599,0.6076386850970846,0.0,0.0,0.010415034043404334,-7.430321791413106e-06,0.0,0.0,0.0,0.0,-2.1155509443433266e-05,-2.9412054300678502e-05,2.951456488649492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007341421226717858,0.0,0.0,0.0,-0.9913203043410992,0.0,0.0,0.0,0.0,0.0,0.49339076628230516,-0.006837127563795352,-0.992094584960713,0.0,-0.9876479494651638,-1.3324387639690719e-05,0.0,2.088131615817382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875374500859767,0.0,0.4895658599375895,0.0,0.006230113317671465,0.0,-0.006042815946145369,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.02674483005088969,0.0,0.016563126949307148,0.0,0.0,0.0,0.0,0.0,-0.0104920540956602,0.0,0.6557967630740709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016027945848552976,0.0,-0.015246942904156522,0.0,0.0,0.027400617901132192,-0.016664896214168546,0.0,0.0,0.0,0.0,4.605410276318735e-05,0.0,0.0,0.01617784086121092,-0.6998208769801815,0.0,0.0,0.0,-0.9936421800703036,-0.0157520378162695,-4.542400894204896e-05,4.55823332054264e-05,0.0,0.0,0.0,-0.647918218375261,0.0,-0.011588765751131175,0.0,-4.739866447656307e-06,0.0,5.1109583384294785e-05,0.0,0.0,9.144462289976068e-05,0.0,0.0,0.0,0.0,0.0,5.075634433591918e-05,0.015715163783247804,-0.6836533074257309,0.0,0.0,0.0,-0.009986935039898176,0.0,0.9939593206373247,0.0,-0.8032655601274813,0.0,0.0,0.0,0.0,0.0,6.129846390970852e-05,-2.930009773346171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.058080573060952e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6633954328968836,0.0,0.0,0.0,2.2205908820545362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49351918198065337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247133721435361e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7438271357958186e-05,-1.7674169082671804e-05,0.0,0.0,0.0,-1.1390856668313448e-16,0.0,0.0,0.0,0.0,3.349580992330388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011557030256621192,0.0,0.0,0.0,0.00594485853321547,0.0,0.0,0.0,7.140836544465806e-05,0.0,-0.6057460544582998,0.01076680277860018,0.006017053477825006,0.0,0.500011233011569,2.109678312024944e-05,0.0,-3.380907804350154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9920412287150925,0.0,-0.6020936870667729,0.0,-0.992669711257251,0.012288855565406548,0.9925448767063162,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.092079046118561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005267516186406784,0.0,0.9949951573507393,0.0,0.0,0.0,-3.235799321988378e-05,0.0,0.0,0.0,0.018850512847875128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01061934017647885,0.0,0.0,5.2411179663337766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.735629255425062e-05,0.0,0.0,0.0,-0.7378412102602399,-0.010939453430571988,3.287152207866572e-05,0.0,0.0,0.0,0.0,-0.017853124641794012,0.0,-4.858404772668239e-05,0.0,0.6030973987458874,0.0,3.538076257710999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010241867612918563,0.010913616960053933,-0.5955033992143953,0.0,0.0,0.0,-0.9948400477472236,0.0,0.011051349449749923,0.0,-0.017844702913658046,0.0,0.0,0.0,0.0,-2.741232102470834e-05,0.9949668322620281,-0.7121558213052075,-0.009800367578810735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.501470896026822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013399382822956869,0.0,0.0,0.6740413694217194,0.9924868770036137,0.02643666418596824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.758930962361824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.912968632840427e-05,0.0,-4.3532462359513797e-05,0.0,0.0,0.0,0.0,0.0,0.5396131835215838,0.0,-3.331615035543378e-05,0.0,0.0,0.0,0.6808455634752865,0.0,-2.455156059072698e-05,0.0,-0.014404905047908704,3.656710670308993e-05,0.0,0.0,0.0,0.0,-0.00851698931882099,0.0,0.0,0.0,0.0,-4.027497824666937e-05,4.381581081617363e-05,8.248433232617411e-05,0.0,0.014816745385203183,0.0,4.034101543444661e-05,0.0,0.0,0.014258356411746272,0.01414964104393994,0.0,0.0,0.0,8.554745325533254e-05,0.6469649101982373,-0.6795419537287547,3.992375529717434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3855633534288032,0.0,-0.01370677870986823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9935105867828156,-0.6445901921092536,0.9924248231476639,0.0,0.0,2.529256217004463e-05,0.5322071277850655,0.014727892186046174,-0.6438481236056257,0.0,0.013632449606731668,0.0,0.0,0.0,0.0,3.5765420940087265e-05,-3.26081513485513e-05,0.00793238071538792,0.012600493529406388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013449603403668879,0.0,-3.780223401951664e-05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015103701687075572,0.0,0.0,0.0,0.0,0.0,0.9926666155280013,0.633981106732805,0.7639360283909951,0.0,0.0,0.0,0.0,6.264953435712858e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.021500268526593088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.726348482149024e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.404579258069305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
